Transaction ID,Account Number,Customer ID,Transaction Type,Transaction Date and Time,Transaction Amount,Closing Balance,Transaction Mode,Transaction Status,Merchant Category Code,Merchant ID,Merchant Name,Transaction Location,Transaction Type,Payment Mode
TX87770,ACC4,CUSTOMER4,Transfer,2/22/2025 8:27,357.5,2694.96,Online,Completed,Electronics,MER500,Merchant 99,Location 34,Credit,Net Banking
TX56119,ACC4,CUSTOMER4,Transfer,2/16/2025 19:41,492,9333.58,Online,Failed,Groceries,MER420,Merchant 40,Location 23,Debit,Wallet
TX35115,ACC4,CUSTOMER4,Purchase,2/1/2025 10:47,430.46,6157.94,Mobile,Pending,Entertainment,MER202,Merchant 88,Location 24,Debit,Debit Card
TX93189,ACC4,CUSTOMER4,Refund,11/21/2024 17:23,134.86,6653.4,Online,Completed,Clothing,MER772,Merchant 19,Location 28,Debit,Debit Card
TX24133,ACC4,CUSTOMER4,Transfer,10/5/2024 19:57,239.32,525.94,Online,Failed,Groceries,MER659,Merchant 12,Location 47,Debit,Credit Card
TX96389,ACC4,CUSTOMER4,Refund,12/21/2024 23:27,35.68,9049.51,Online,Failed,Groceries,MER180,Merchant 10,Location 48,Debit,Debit Card
TX34076,ACC4,CUSTOMER4,Refund,2/21/2025 0:31,440.64,9944.44,Mobile,Failed,Groceries,MER548,Merchant 1,Location 8,Credit,Net Banking
TX20694,ACC4,CUSTOMER4,Refund,11/19/2024 4:11,51.34,3651.58,Online,Completed,Groceries,MER960,Merchant 36,Location 44,Debit,Net Banking
TX95697,ACC4,CUSTOMER4,Refund,12/21/2024 10:51,488.16,6416.08,Online,Pending,Entertainment,MER369,Merchant 24,Location 48,Credit,Credit Card
TX76050,ACC4,CUSTOMER4,Refund,11/16/2024 19:04,445.98,1364.23,Mobile,Completed,Electronics,MER968,Merchant 40,Location 9,Credit,Net Banking
TX81890,ACC4,CUSTOMER4,Purchase,10/24/2024 19:32,187.33,3136.57,Offline,Pending,Groceries,MER522,Merchant 56,Location 22,Debit,Wallet
TX30817,ACC4,CUSTOMER4,Transfer,12/17/2024 0:38,54.28,6999.62,Online,Completed,Entertainment,MER280,Merchant 64,Location 8,Credit,Debit Card
TX41016,ACC4,CUSTOMER4,Refund,12/14/2024 13:34,111.31,9228.32,Online,Failed,Electronics,MER796,Merchant 87,Location 12,Credit,Wallet
TX90088,ACC4,CUSTOMER4,Transfer,1/21/2025 10:55,420.87,9590.55,Mobile,Completed,Clothing,MER492,Merchant 73,Location 33,Credit,Net Banking
TX65305,ACC4,CUSTOMER4,Transfer,9/25/2024 20:01,492.23,592.59,Offline,Completed,Clothing,MER364,Merchant 48,Location 20,Debit,Net Banking
TX97546,ACC4,CUSTOMER4,Transfer,10/7/2024 9:03,404.19,7292.6,Offline,Failed,Groceries,MER960,Merchant 71,Location 37,Debit,Debit Card
TX99798,ACC4,CUSTOMER4,Refund,12/6/2024 3:19,321.58,3314.16,Mobile,Completed,Entertainment,MER363,Merchant 27,Location 21,Debit,Net Banking
TX44827,ACC4,CUSTOMER4,Refund,12/20/2024 15:45,463.21,8282.95,Mobile,Failed,Entertainment,MER510,Merchant 37,Location 46,Debit,Debit Card
TX69554,ACC4,CUSTOMER4,Refund,9/12/2024 23:01,455.95,8500.53,Offline,Completed,Groceries,MER374,Merchant 68,Location 36,Debit,Debit Card
TX91054,ACC4,CUSTOMER4,Refund,12/20/2024 0:27,461.03,6425.43,Offline,Failed,Clothing,MER922,Merchant 54,Location 13,Credit,Credit Card
TX36700,ACC4,CUSTOMER4,Purchase,1/16/2025 15:55,419.04,7896.9,Offline,Failed,Clothing,MER639,Merchant 84,Location 2,Credit,Credit Card
TX55134,ACC4,CUSTOMER4,Transfer,11/10/2024 16:48,418.41,5158.07,Online,Pending,Groceries,MER434,Merchant 64,Location 37,Debit,Wallet
TX85665,ACC4,CUSTOMER4,Refund,1/5/2025 13:53,370.81,6111.83,Mobile,Failed,Clothing,MER189,Merchant 97,Location 3,Debit,Wallet
TX77520,ACC4,CUSTOMER4,Purchase,10/14/2024 3:41,364.13,9485.47,Online,Completed,Clothing,MER787,Merchant 50,Location 41,Debit,Wallet
TX90376,ACC4,CUSTOMER4,Refund,1/5/2025 4:16,178.42,2645.84,Offline,Failed,Electronics,MER130,Merchant 67,Location 10,Credit,Credit Card
TX24088,ACC4,CUSTOMER4,Transfer,10/1/2024 11:15,498.48,5205.72,Mobile,Pending,Groceries,MER644,Merchant 59,Location 32,Debit,Wallet
TX49560,ACC4,CUSTOMER4,Refund,1/21/2025 2:02,147.15,5124.57,Mobile,Pending,Electronics,MER233,Merchant 17,Location 43,Debit,Debit Card
TX87239,ACC4,CUSTOMER4,Refund,9/14/2024 13:53,311.52,9631.2,Offline,Pending,Clothing,MER221,Merchant 19,Location 28,Debit,Net Banking
TX14602,ACC4,CUSTOMER4,Refund,10/10/2024 17:52,18.17,138.7,Mobile,Pending,Electronics,MER270,Merchant 90,Location 30,Debit,Net Banking
TX84508,ACC4,CUSTOMER4,Refund,12/12/2024 14:12,107.2,5569.98,Mobile,Completed,Electronics,MER814,Merchant 26,Location 41,Credit,Net Banking
TX30810,ACC4,CUSTOMER4,Purchase,11/6/2024 0:32,161.44,1695.43,Online,Completed,Entertainment,MER657,Merchant 70,Location 40,Credit,Net Banking
TX76704,ACC4,CUSTOMER4,Refund,12/31/2024 19:39,31.98,438.27,Offline,Completed,Groceries,MER564,Merchant 33,Location 3,Debit,Debit Card
TX96083,ACC4,CUSTOMER4,Transfer,3/4/2025 14:28,74.36,3130.66,Online,Pending,Electronics,MER625,Merchant 47,Location 31,Debit,Debit Card
TX73880,ACC4,CUSTOMER4,Purchase,11/17/2024 12:25,307.31,7184.2,Mobile,Completed,Electronics,MER580,Merchant 48,Location 11,Debit,Wallet
TX60207,ACC4,CUSTOMER4,Purchase,1/15/2025 16:42,246.06,7542.12,Online,Completed,Clothing,MER699,Merchant 82,Location 37,Credit,Debit Card
TX81702,ACC4,CUSTOMER4,Purchase,3/1/2025 21:24,193.67,4701.77,Mobile,Pending,Electronics,MER889,Merchant 85,Location 50,Credit,Credit Card
TX97586,ACC4,CUSTOMER4,Refund,11/4/2024 18:49,246.66,1675.75,Offline,Completed,Entertainment,MER294,Merchant 100,Location 25,Credit,Credit Card
TX24147,ACC4,CUSTOMER4,Transfer,10/15/2024 3:44,122.95,3258.2,Mobile,Pending,Groceries,MER879,Merchant 8,Location 9,Credit,Wallet
TX14846,ACC4,CUSTOMER4,Refund,11/16/2024 18:17,487.3,3743.62,Online,Completed,Electronics,MER687,Merchant 86,Location 49,Debit,Wallet
TX85094,ACC4,CUSTOMER4,Transfer,9/13/2024 21:41,344.68,4786.81,Online,Failed,Groceries,MER400,Merchant 43,Location 7,Debit,Credit Card
TX50475,ACC4,CUSTOMER4,Purchase,9/25/2024 0:07,91.79,5931.11,Offline,Failed,Entertainment,MER280,Merchant 14,Location 20,Credit,Net Banking
TX13796,ACC4,CUSTOMER4,Purchase,11/5/2024 8:12,138.63,3696.67,Online,Failed,Entertainment,MER522,Merchant 82,Location 25,Credit,Net Banking
TX66373,ACC4,CUSTOMER4,Purchase,12/19/2024 13:03,429.05,1110.21,Offline,Pending,Entertainment,MER526,Merchant 8,Location 27,Debit,Credit Card
TX27572,ACC4,CUSTOMER4,Transfer,10/6/2024 21:56,405.13,1081.87,Offline,Completed,Clothing,MER401,Merchant 16,Location 22,Debit,Net Banking
TX48920,ACC4,CUSTOMER4,Purchase,2/8/2025 4:05,348.7,5207.14,Mobile,Completed,Electronics,MER539,Merchant 62,Location 19,Debit,Net Banking
TX78116,ACC4,CUSTOMER4,Transfer,2/16/2025 0:20,497.44,4819.24,Online,Completed,Entertainment,MER589,Merchant 40,Location 41,Debit,Credit Card
TX53811,ACC4,CUSTOMER4,Refund,12/20/2024 18:43,363.85,1551.55,Offline,Pending,Clothing,MER747,Merchant 96,Location 43,Debit,Wallet
TX31682,ACC4,CUSTOMER4,Refund,1/7/2025 5:38,94.77,5015.05,Mobile,Completed,Entertainment,MER167,Merchant 12,Location 13,Credit,Net Banking
TX49522,ACC4,CUSTOMER4,Purchase,1/4/2025 16:49,487.43,3644.23,Mobile,Completed,Electronics,MER703,Merchant 13,Location 24,Debit,Wallet
TX97504,ACC4,CUSTOMER4,Refund,10/9/2024 6:50,30.3,8956.42,Offline,Completed,Electronics,MER194,Merchant 99,Location 44,Credit,Net Banking
TX53007,ACC4,CUSTOMER4,Refund,2/19/2025 12:05,93.09,5706.35,Offline,Completed,Groceries,MER705,Merchant 1,Location 43,Credit,Wallet
TX99679,ACC4,CUSTOMER4,Refund,10/29/2024 20:10,168.48,2466.83,Mobile,Completed,Clothing,MER916,Merchant 18,Location 42,Debit,Debit Card
TX25403,ACC4,CUSTOMER4,Transfer,10/15/2024 19:58,364.5,7147.42,Online,Failed,Electronics,MER132,Merchant 4,Location 3,Credit,Net Banking
TX93502,ACC4,CUSTOMER4,Purchase,3/1/2025 20:54,64.02,7369.53,Offline,Pending,Entertainment,MER418,Merchant 44,Location 10,Credit,Wallet
TX47724,ACC4,CUSTOMER4,Refund,3/1/2025 7:17,497.83,1474.84,Offline,Pending,Entertainment,MER576,Merchant 90,Location 28,Debit,Debit Card
TX49419,ACC4,CUSTOMER4,Transfer,2/10/2025 22:24,193.31,9448.37,Mobile,Pending,Entertainment,MER112,Merchant 70,Location 40,Credit,Credit Card
TX68394,ACC4,CUSTOMER4,Purchase,9/17/2024 14:18,144.85,3756.71,Offline,Completed,Groceries,MER582,Merchant 8,Location 32,Debit,Credit Card
TX41012,ACC4,CUSTOMER4,Purchase,2/28/2025 6:16,466.7,6073.21,Mobile,Failed,Groceries,MER192,Merchant 36,Location 18,Credit,Debit Card
TX23950,ACC4,CUSTOMER4,Purchase,1/7/2025 22:58,351.07,2730.64,Offline,Pending,Electronics,MER893,Merchant 9,Location 10,Debit,Net Banking
TX48177,ACC4,CUSTOMER4,Purchase,1/20/2025 17:12,239.51,8424.56,Online,Pending,Clothing,MER771,Merchant 95,Location 37,Credit,Wallet
TX45112,ACC4,CUSTOMER4,Refund,2/22/2025 13:52,374.48,8823.39,Online,Completed,Electronics,MER334,Merchant 27,Location 1,Debit,Wallet
TX51114,ACC4,CUSTOMER4,Transfer,2/6/2025 22:16,323.3,591.32,Online,Pending,Groceries,MER635,Merchant 73,Location 8,Debit,Net Banking
TX48212,ACC4,CUSTOMER4,Purchase,2/1/2025 8:11,476.88,2414.42,Offline,Pending,Groceries,MER748,Merchant 40,Location 25,Credit,Net Banking
TX90592,ACC4,CUSTOMER4,Transfer,1/19/2025 23:24,393.43,6066.25,Online,Pending,Clothing,MER567,Merchant 89,Location 8,Credit,Wallet
TX52548,ACC4,CUSTOMER4,Transfer,9/25/2024 8:24,476.54,4964.74,Offline,Completed,Entertainment,MER312,Merchant 47,Location 21,Debit,Wallet
TX66131,ACC4,CUSTOMER4,Purchase,1/17/2025 10:19,257.06,2089.54,Offline,Completed,Electronics,MER169,Merchant 17,Location 39,Debit,Net Banking
TX91283,ACC4,CUSTOMER4,Purchase,10/23/2024 10:02,440.6,168.69,Online,Pending,Groceries,MER986,Merchant 72,Location 46,Credit,Wallet
TX90873,ACC4,CUSTOMER4,Purchase,2/4/2025 12:21,100.6,9535.8,Online,Pending,Groceries,MER696,Merchant 73,Location 10,Debit,Credit Card
TX46313,ACC4,CUSTOMER4,Transfer,10/3/2024 21:01,28.15,3842.86,Online,Completed,Clothing,MER183,Merchant 46,Location 10,Credit,Wallet
TX89734,ACC4,CUSTOMER4,Transfer,10/11/2024 21:27,430.5,1874.68,Online,Failed,Clothing,MER782,Merchant 52,Location 6,Debit,Net Banking
TX41189,ACC4,CUSTOMER4,Purchase,12/23/2024 18:20,194.26,5214.85,Mobile,Completed,Entertainment,MER595,Merchant 92,Location 12,Credit,Debit Card
TX46961,ACC4,CUSTOMER4,Refund,11/28/2024 15:54,380.38,9870.61,Online,Completed,Entertainment,MER248,Merchant 77,Location 16,Debit,Net Banking
TX41214,ACC4,CUSTOMER4,Transfer,10/17/2024 2:54,352.49,6032.97,Offline,Failed,Entertainment,MER536,Merchant 49,Location 9,Credit,Wallet
TX57521,ACC4,CUSTOMER4,Purchase,2/13/2025 22:23,89.24,7096.71,Offline,Pending,Clothing,MER394,Merchant 85,Location 34,Debit,Wallet
TX84039,ACC4,CUSTOMER4,Purchase,12/23/2024 3:06,126.32,4905.6,Mobile,Failed,Groceries,MER411,Merchant 51,Location 26,Debit,Net Banking
TX49752,ACC4,CUSTOMER4,Transfer,1/19/2025 16:51,435.15,6664.84,Mobile,Pending,Groceries,MER410,Merchant 52,Location 13,Debit,Net Banking
TX13300,ACC4,CUSTOMER4,Purchase,12/25/2024 5:19,290.44,7273.83,Mobile,Completed,Electronics,MER107,Merchant 26,Location 44,Credit,Debit Card
TX48267,ACC4,CUSTOMER4,Purchase,10/11/2024 12:17,42.67,4105.42,Mobile,Pending,Groceries,MER788,Merchant 50,Location 4,Credit,Debit Card
TX11014,ACC4,CUSTOMER4,Purchase,2/1/2025 23:57,361.12,8001.63,Online,Failed,Clothing,MER743,Merchant 60,Location 19,Credit,Net Banking
TX47573,ACC4,CUSTOMER4,Purchase,10/28/2024 17:01,133.47,9222.23,Offline,Completed,Entertainment,MER322,Merchant 64,Location 38,Debit,Debit Card
TX49714,ACC4,CUSTOMER4,Transfer,11/13/2024 20:13,37.22,6473.87,Mobile,Completed,Groceries,MER228,Merchant 31,Location 46,Debit,Wallet
TX85433,ACC4,CUSTOMER4,Transfer,1/23/2025 17:51,274.23,7600.43,Offline,Failed,Clothing,MER807,Merchant 47,Location 4,Credit,Wallet
TX74248,ACC4,CUSTOMER4,Purchase,1/20/2025 17:20,120.21,2976,Offline,Pending,Electronics,MER556,Merchant 66,Location 37,Credit,Wallet
TX29718,ACC4,CUSTOMER4,Refund,3/11/2025 12:39,497.23,5078.72,Offline,Failed,Entertainment,MER658,Merchant 42,Location 12,Debit,Wallet
TX63731,ACC4,CUSTOMER4,Purchase,12/5/2024 23:35,486.28,7282.23,Offline,Completed,Electronics,MER635,Merchant 12,Location 9,Debit,Credit Card
TX51316,ACC4,CUSTOMER4,Transfer,1/30/2025 14:15,68.64,6481.5,Mobile,Pending,Groceries,MER512,Merchant 86,Location 43,Credit,Debit Card
TX70650,ACC4,CUSTOMER4,Refund,12/25/2024 19:28,129.32,6053.73,Mobile,Completed,Clothing,MER451,Merchant 24,Location 36,Credit,Debit Card
TX65159,ACC4,CUSTOMER4,Refund,1/15/2025 18:26,242.86,469.65,Online,Pending,Electronics,MER341,Merchant 14,Location 12,Debit,Net Banking
TX63514,ACC4,CUSTOMER4,Transfer,12/14/2024 23:15,131.01,5574.48,Offline,Pending,Groceries,MER881,Merchant 71,Location 50,Credit,Net Banking
TX72369,ACC4,CUSTOMER4,Refund,1/19/2025 9:32,236.55,7933.68,Online,Pending,Entertainment,MER417,Merchant 48,Location 48,Credit,Debit Card
TX70052,ACC4,CUSTOMER4,Purchase,12/13/2024 4:16,262.24,5051.09,Mobile,Failed,Groceries,MER174,Merchant 42,Location 12,Debit,Wallet
TX31185,ACC4,CUSTOMER4,Transfer,11/6/2024 5:44,373.82,4655.22,Online,Pending,Clothing,MER485,Merchant 90,Location 20,Debit,Debit Card
TX51775,ACC4,CUSTOMER4,Refund,1/6/2025 10:33,464.3,6365.31,Offline,Pending,Groceries,MER976,Merchant 78,Location 32,Credit,Credit Card
TX32227,ACC4,CUSTOMER4,Refund,12/23/2024 13:21,333.86,7501.49,Offline,Completed,Groceries,MER959,Merchant 97,Location 49,Debit,Wallet
TX54186,ACC4,CUSTOMER4,Transfer,11/5/2024 12:18,51.07,7805.12,Mobile,Pending,Clothing,MER152,Merchant 55,Location 21,Debit,Wallet
TX80408,ACC4,CUSTOMER4,Purchase,1/5/2025 11:11,364.7,866.93,Mobile,Failed,Groceries,MER955,Merchant 94,Location 30,Debit,Debit Card
TX50144,ACC4,CUSTOMER4,Refund,1/22/2025 13:42,353.37,5304.35,Offline,Failed,Clothing,MER475,Merchant 59,Location 28,Debit,Net Banking
TX53126,ACC4,CUSTOMER4,Transfer,10/25/2024 0:12,480.17,9305.19,Mobile,Pending,Entertainment,MER257,Merchant 16,Location 39,Credit,Debit Card
TX90581,ACC4,CUSTOMER4,Refund,11/9/2024 1:54,230.81,8159.76,Mobile,Failed,Clothing,MER963,Merchant 23,Location 18,Credit,Credit Card
TX73307,ACC4,CUSTOMER4,Transfer,11/14/2024 6:04,296.33,6015.1,Offline,Failed,Entertainment,MER109,Merchant 62,Location 9,Debit,Credit Card
TX51635,ACC4,CUSTOMER4,Transfer,9/21/2024 17:16,31.88,8363.31,Mobile,Completed,Groceries,MER976,Merchant 60,Location 19,Credit,Debit Card
TX85104,ACC4,CUSTOMER4,Transfer,2/10/2025 22:23,336.12,357.48,Mobile,Completed,Groceries,MER381,Merchant 43,Location 39,Debit,Net Banking
TX50852,ACC4,CUSTOMER4,Transfer,2/16/2025 23:55,286.52,4889.42,Offline,Completed,Electronics,MER217,Merchant 19,Location 7,Credit,Net Banking
TX16238,ACC4,CUSTOMER4,Refund,2/1/2025 4:51,185.85,8220.1,Online,Completed,Groceries,MER172,Merchant 80,Location 34,Debit,Debit Card
TX96920,ACC4,CUSTOMER4,Purchase,9/25/2024 0:10,482.11,7739.36,Online,Pending,Electronics,MER109,Merchant 54,Location 45,Debit,Wallet
TX77133,ACC4,CUSTOMER4,Refund,10/12/2024 9:39,341.76,5643.82,Mobile,Completed,Groceries,MER135,Merchant 40,Location 7,Credit,Credit Card
TX56019,ACC4,CUSTOMER4,Purchase,12/11/2024 18:10,148.32,3101.13,Online,Failed,Entertainment,MER329,Merchant 80,Location 39,Debit,Debit Card
TX40161,ACC4,CUSTOMER4,Refund,11/12/2024 3:44,181.39,8121.14,Mobile,Completed,Groceries,MER781,Merchant 36,Location 40,Credit,Debit Card
TX12714,ACC4,CUSTOMER4,Purchase,9/22/2024 20:23,179.17,9179.06,Mobile,Pending,Entertainment,MER457,Merchant 48,Location 20,Debit,Debit Card
TX22020,ACC4,CUSTOMER4,Refund,1/11/2025 6:32,283.09,8828.54,Offline,Failed,Electronics,MER307,Merchant 3,Location 11,Debit,Wallet
TX70938,ACC4,CUSTOMER4,Transfer,11/10/2024 6:59,210.03,2089.26,Mobile,Completed,Groceries,MER577,Merchant 73,Location 4,Credit,Debit Card
TX50943,ACC4,CUSTOMER4,Refund,9/18/2024 12:39,261.48,8715.1,Offline,Pending,Groceries,MER330,Merchant 85,Location 1,Credit,Debit Card
TX78882,ACC4,CUSTOMER4,Transfer,10/23/2024 22:37,126.86,5485.72,Mobile,Completed,Clothing,MER927,Merchant 72,Location 20,Credit,Debit Card
TX54927,ACC4,CUSTOMER4,Purchase,1/13/2025 4:38,233.06,3613.41,Online,Completed,Electronics,MER166,Merchant 20,Location 10,Credit,Credit Card
TX29316,ACC4,CUSTOMER4,Purchase,9/26/2024 12:30,16.1,6603.31,Online,Completed,Clothing,MER367,Merchant 14,Location 26,Debit,Credit Card
TX48406,ACC4,CUSTOMER4,Refund,12/25/2024 15:14,90.76,243,Online,Pending,Electronics,MER251,Merchant 62,Location 10,Credit,Wallet
TX27718,ACC4,CUSTOMER4,Purchase,9/18/2024 7:33,239.95,7012.52,Offline,Pending,Clothing,MER759,Merchant 96,Location 14,Debit,Wallet
TX20652,ACC4,CUSTOMER4,Transfer,10/20/2024 6:36,52.53,2093.68,Online,Pending,Entertainment,MER515,Merchant 75,Location 7,Credit,Credit Card
TX12918,ACC4,CUSTOMER4,Refund,11/25/2024 0:56,414.36,5209.49,Mobile,Completed,Electronics,MER781,Merchant 21,Location 13,Debit,Wallet
TX87823,ACC4,CUSTOMER4,Transfer,12/21/2024 16:51,296.46,2804.34,Offline,Failed,Entertainment,MER815,Merchant 83,Location 35,Credit,Debit Card
TX42386,ACC4,CUSTOMER4,Refund,12/22/2024 5:07,352.76,6084.7,Online,Completed,Clothing,MER290,Merchant 95,Location 15,Debit,Net Banking
TX19250,ACC4,CUSTOMER4,Refund,12/15/2024 12:34,248.09,8899.09,Mobile,Completed,Clothing,MER814,Merchant 34,Location 8,Credit,Credit Card
TX66686,ACC4,CUSTOMER4,Refund,1/27/2025 21:04,65.14,7029.66,Mobile,Completed,Electronics,MER876,Merchant 32,Location 19,Credit,Net Banking
TX12149,ACC4,CUSTOMER4,Refund,11/2/2024 0:54,28.24,7710.11,Mobile,Failed,Clothing,MER511,Merchant 57,Location 31,Credit,Debit Card
TX31514,ACC4,CUSTOMER4,Purchase,10/23/2024 23:24,184.25,7864.9,Offline,Pending,Groceries,MER561,Merchant 47,Location 26,Debit,Credit Card
TX42467,ACC4,CUSTOMER4,Refund,1/2/2025 9:56,142.41,9635.33,Offline,Pending,Clothing,MER416,Merchant 13,Location 13,Debit,Credit Card
TX89441,ACC4,CUSTOMER4,Refund,2/25/2025 8:33,458.4,3324.89,Offline,Pending,Clothing,MER374,Merchant 7,Location 3,Debit,Credit Card
TX11536,ACC4,CUSTOMER4,Refund,2/23/2025 7:58,333.54,4482.52,Mobile,Failed,Clothing,MER101,Merchant 13,Location 5,Debit,Wallet
TX34863,ACC4,CUSTOMER4,Transfer,10/16/2024 11:54,79.53,9743.75,Online,Failed,Groceries,MER517,Merchant 83,Location 22,Debit,Credit Card
TX61949,ACC4,CUSTOMER4,Transfer,9/24/2024 3:54,236.39,2029.27,Mobile,Failed,Groceries,MER651,Merchant 70,Location 20,Debit,Net Banking
TX49121,ACC4,CUSTOMER4,Purchase,10/20/2024 3:52,409.77,2018.56,Online,Completed,Electronics,MER687,Merchant 3,Location 39,Credit,Credit Card
TX56963,ACC4,CUSTOMER4,Transfer,1/1/2025 12:33,66.17,2155.34,Online,Completed,Groceries,MER140,Merchant 80,Location 36,Debit,Net Banking
TX68842,ACC4,CUSTOMER4,Transfer,10/20/2024 15:25,95.79,3398.66,Offline,Completed,Electronics,MER760,Merchant 47,Location 22,Debit,Net Banking
TX85906,ACC4,CUSTOMER4,Transfer,11/22/2024 3:36,69.32,3745.25,Offline,Failed,Groceries,MER254,Merchant 83,Location 50,Credit,Debit Card
TX33541,ACC4,CUSTOMER4,Purchase,12/5/2024 2:23,61.36,6659.75,Offline,Completed,Electronics,MER137,Merchant 9,Location 10,Debit,Credit Card
TX57201,ACC4,CUSTOMER4,Purchase,11/4/2024 10:07,388.25,732.05,Online,Failed,Electronics,MER761,Merchant 42,Location 3,Debit,Credit Card
TX34821,ACC4,CUSTOMER4,Transfer,10/13/2024 0:50,314,5770.49,Online,Pending,Electronics,MER155,Merchant 80,Location 41,Debit,Net Banking
TX93327,ACC4,CUSTOMER4,Purchase,12/20/2024 8:36,13.27,1585.83,Offline,Pending,Electronics,MER682,Merchant 25,Location 48,Debit,Credit Card
TX57252,ACC4,CUSTOMER4,Purchase,12/6/2024 7:40,410.84,1657.67,Online,Pending,Groceries,MER224,Merchant 87,Location 16,Credit,Wallet
TX77387,ACC4,CUSTOMER4,Purchase,9/24/2024 23:15,343.1,3910.76,Mobile,Pending,Entertainment,MER929,Merchant 17,Location 20,Debit,Credit Card
TX66598,ACC4,CUSTOMER4,Purchase,2/6/2025 9:05,367.08,7784.6,Mobile,Completed,Electronics,MER667,Merchant 93,Location 4,Credit,Net Banking
TX75723,ACC4,CUSTOMER4,Refund,1/29/2025 1:49,323.93,5019.28,Offline,Failed,Clothing,MER311,Merchant 48,Location 40,Debit,Credit Card
TX81625,ACC4,CUSTOMER4,Refund,1/18/2025 18:53,101.47,787.5,Online,Failed,Electronics,MER689,Merchant 95,Location 41,Debit,Credit Card
TX39056,ACC4,CUSTOMER4,Purchase,1/1/2025 1:03,429.97,4889.95,Offline,Pending,Entertainment,MER523,Merchant 2,Location 30,Credit,Net Banking
TX62341,ACC4,CUSTOMER4,Refund,9/21/2024 5:07,349.79,2241.02,Online,Pending,Electronics,MER646,Merchant 50,Location 45,Debit,Credit Card
TX86420,ACC4,CUSTOMER4,Refund,1/17/2025 1:41,140.82,9936.79,Mobile,Pending,Entertainment,MER645,Merchant 67,Location 44,Debit,Credit Card
TX32777,ACC4,CUSTOMER4,Purchase,12/27/2024 10:14,204.17,9540.67,Offline,Failed,Clothing,MER716,Merchant 32,Location 17,Debit,Net Banking
TX12270,ACC4,CUSTOMER4,Purchase,1/28/2025 19:25,333.51,1756.09,Mobile,Completed,Groceries,MER614,Merchant 80,Location 37,Credit,Wallet
TX20063,ACC4,CUSTOMER4,Refund,12/2/2024 13:00,283.67,7090.67,Mobile,Completed,Entertainment,MER533,Merchant 51,Location 19,Debit,Debit Card
TX77410,ACC4,CUSTOMER4,Refund,9/17/2024 18:09,124.19,4155.64,Mobile,Failed,Electronics,MER245,Merchant 55,Location 6,Debit,Net Banking
TX98172,ACC4,CUSTOMER4,Refund,9/28/2024 19:01,192.38,8046.27,Online,Completed,Clothing,MER386,Merchant 65,Location 33,Credit,Debit Card
TX91153,ACC4,CUSTOMER4,Purchase,10/16/2024 1:39,261.62,5293.3,Offline,Completed,Electronics,MER303,Merchant 74,Location 31,Credit,Net Banking
TX46410,ACC4,CUSTOMER4,Transfer,11/6/2024 8:06,50.4,8098.62,Offline,Pending,Entertainment,MER413,Merchant 46,Location 50,Credit,Net Banking
TX31578,ACC4,CUSTOMER4,Refund,10/14/2024 8:57,106.75,9109.88,Online,Pending,Clothing,MER927,Merchant 71,Location 9,Debit,Net Banking
TX46775,ACC4,CUSTOMER4,Purchase,9/16/2024 12:31,449.57,630.69,Offline,Completed,Clothing,MER159,Merchant 72,Location 3,Debit,Net Banking
TX51368,ACC4,CUSTOMER4,Purchase,2/16/2025 8:16,444.19,6553.19,Online,Pending,Electronics,MER850,Merchant 37,Location 44,Credit,Net Banking
TX63306,ACC4,CUSTOMER4,Refund,1/25/2025 0:02,163.43,5165.95,Online,Pending,Electronics,MER370,Merchant 58,Location 47,Debit,Wallet
TX33174,ACC4,CUSTOMER4,Purchase,12/11/2024 1:34,161.62,346.08,Online,Failed,Electronics,MER997,Merchant 95,Location 40,Credit,Debit Card
TX26978,ACC4,CUSTOMER4,Refund,12/13/2024 4:30,398.08,4351.54,Mobile,Completed,Electronics,MER195,Merchant 79,Location 4,Credit,Debit Card
TX74817,ACC4,CUSTOMER4,Refund,11/25/2024 18:13,484.24,9963.87,Offline,Failed,Clothing,MER210,Merchant 24,Location 37,Debit,Credit Card
TX52664,ACC4,CUSTOMER4,Purchase,10/21/2024 15:37,424.26,6300.92,Online,Pending,Entertainment,MER535,Merchant 56,Location 6,Debit,Net Banking
TX22813,ACC4,CUSTOMER4,Refund,1/10/2025 22:42,204.28,6215.04,Mobile,Pending,Groceries,MER572,Merchant 75,Location 33,Credit,Credit Card
TX22450,ACC4,CUSTOMER4,Refund,2/7/2025 8:10,364.77,4148.06,Offline,Pending,Groceries,MER333,Merchant 29,Location 48,Credit,Net Banking
